G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 G18 G19 G21 G22 G23 G24 G30 G35 G38 G42 G43 G47 G50 G54 G55 G56 G57 G58 G60 G65 G67 G68 G69 G71 G72 G73 G75 G77 G78 G81 G82 G83 G85 G88 G89 G91 G93 G95 G98 G99 G100 G102 G105 G106 G108 G109 G110 G112 G113 G115 G117 G118 G119 G120 G122 G124 G126 G127 G128 G137 G139 G141 G143 G144 G145 G146 G149 G150 G151 G160 G161 G163 G165 G166 G167 G168 G169 G171 G173 G174 G175 G177 G178 G182 G183 G186 G187 G188 G189 G191 G192 G196 G197 G198 G201 G203 G204 G206 G207 G208 G209 G210 G215 G216 G218 G219 G220 G222 G223 G226 G231 G234 G235 G236 G243 G246 G247 G248 G250 G252 G253 G254 G257 G258 G259 G260 G262 G263 G267 G268 G269 G270 G271 G273 G276 G277 G278 G279 G280 G281 G282 G283 G284 G288 G289 G298 G299 G302 G303 G304 G305 G306 G308 G309 G312 G314 G315 G316 G319 G322 G325 G327 G329 G331 G332 G333
G1906 0 1.11742328066878 0 0 0.357129970649399 0 1.31184990189781 0.978259895594701 0 0 0 0 0 0.851263787653418 0.522553392107302 0.855357786846792 2.45610181293894 0.723463564425479 0 0 0.0790030006548186 0 0 0.507195933238393 0.262063649477461 0 0.398594549822849 0 0 0.263933714853897 0 0 0.00363562912612117 0 0.6770503625751 0.197035397062523 0 0 0.00377824510659849 0 0.595165581424284 0 0 0 0.743412683563412 0 0.316870679082984 0 0 0 0 0 0.328328875270862 0 0 0.258456516880763 0 0 0 0 0.570623000731732 0.00759923172454644 0 0 0.335142184668376 0.609773895577869 0 1.75641878887065 0 0 0 0 0 0 0 0 0 0 0 1.01942519680371 0 0 0 0 0 0 0.279833704027657 0.113122062221625 0 0.178946704475651 0 0 0 0 0 0.446190277433895 0.270469462455591 0 0 0 0.296480899275746 0 0 0 2.98355550770274 0 0 0 0 0 0.332649526532752 0 1.02724325432767 0.00692703910049283 0 0 0 0 0 0 0.258636909440779 1.18434792959956 0 0 0.710659823962584 0.140304573370896 0 0 1.59134075340658 0 1.11044276107717 0 0 0 0 0.690906017858304 0.511559834428605 0.0661089956086922 0 0 0 0.47891896119002 0.0775285465241236 0.383171578307162 0 0 0 0 0.488424986497391 0 0 0 0 0.219190961976989 0.061590516683851 0 0 0.183792230247407 0.237972969249525 0.0590274365521873 0 0 0 0 0.377374316013193 0 0.30708036299802 0 0 0 0 0 0.134536007537018 0.167467417169232 0 3.25784489340807 0.246428738841604 0
G1917 0 0.528743674950646 1.23701031523257 0 2.06990575723072 0 1.14786075653562 1.05256177254225 0.661589626263513 0 0 0 0 1.1019149531774 0 0.164759284191076 1.21360382120815 0 0 0 0 0.0681099744373415 0 0 0 0 0.362301769102174 0 0 0.111679653988708 0 0 0.643469298805394 0.809374478988412 0.963779761704621 0 0.204970400797435 0 0.0300602269782598 0.257233902618532 0 0 0.346353827256878 0.30273276295848 0.896311266164811 0 1.4807456703347 0 0 0 0 0 0 0 0.179711711970444 0 0 0 0 0 0.379942381631779 0 0 0 0.0231805603865987 0.0629401565465104 0.173766557734559 1.60485040621518 0 0 0 0 0 0.86580727466506 0.744382468664782 0 0.194738795484959 0.225150540528062 0 1.57863743993578 0 0 0 0.0199198294151052 0 0 0 1.01506121948138 0.0762578565234985 0.435551221864317 0.005110476430209 0 0 0.109020662862156 0 1.16034300547338 0.0466097660329129 0 0 0 0 0 0 0 1.1027986030858 0 0.483553664134198 0 0 0 0 0 0.06751228488968 0 0.277817398639507 0 0 0 0 0 0 1.17869525686445 0 0 0.226728682835456 0 0 0.04849406309022 0 0 0.239359354973986 0 0 0 0.254373347005291 0 0 1.80428992232363 0.905698678898907 0 0 0.227841253047541 0 0 0.519898012952697 0.875340907326149 0 0 0.871466180877083 0 0 0 0 0.995176792298706 0 0 0 0.00294412965609377 0 0.213232520589138 0 0 0.108988063963301 0.0789814872323256 0.533765111626334 0 1.10602108735784 0 0 0.523084987549552 0 0 0 0 0 2.5999204080713 0 0
G1927 0.232817799254584 0.86645540772181 0.81737230467504 0.308182267915365 1.00280174763995 0 0.688903190190853 0 0 0 0.275686757871893 0 0 0.75421055061949 0.0864507913438842 0 3.76464319773827 2.20387174087919 0 0 0.751061478635115 0 0 0 0 0 0.223465252826828 0 0 1.31959898539562 0 0 0 0 1.86846029137959 0.0715967909657052 0 1.25781827226583 1.09931783157223 0.959030757308301 0 0 0.423939176120269 0.233838074651823 0.935707497809385 0 0.121991826870262 0 3.67806278864001 0 0 0 0 0 0 0 0 0 0 0.0456290568994013 0.396472406258709 0 0 0 0 0 0.274953185771803 0.69549881067583 0.700373238173003 0 0 0 0.0745436315364452 0.360345073888958 0 0 0.0592707105626219 0 0 0 0 0 0 0 0 0 0 0 0.460697825379944 0 0 0 0 0 0 0 1.14805966293635 0.155524926419129 0.070896890143455 0.544023466264878 0.0391485397776513 0 0.218106447333124 0 0.573063513681051 0 0 0.4523655812643 0 0 0 0 0.766217929914707 0 0 0 0 0 0.507044097901795 0.291455470682731 0.502863049064189 0.29035113817344 0 0 1.15788790945656 0 0 0.267031507383345 0 0 1.63450114254112 0 0 2.5051502588773 0 0 2.68864218789668 0.778136966652613 0 0.0893506041566505 0.819870008222655 0 0 0 0.351742616416973 0.0280248664870626 0.142481248006056 0.145015043644778 1.58869698945175 0 0 0 0.16886530398431 0 0 0.00482780413830998 0 0.537585222288665 0 2.87245178136027 0 0 0.0287830944958058 0.473985706565532 0 0 1.50969579360367 0 0 2.12147239364853 0 0 0.553808227199702 0 0.661308500153093 2.06653707841481 0.300823367047168 0
G1928 0 0 0.543360908317658 0 0 0 1.40125038191856 0 0 0 2.04886260871692 0 0 3.40565948230238 0 0.350559760326032 2.29651671661888 0.636372787669432 0.574442148661423 0 0.71238221198233 0 0 0.782949183245356 0.330881428100886 0 0 0 0 1.81746820475947 0 0 0.358605729418128 0 1.98018790486548 1.48466003093132 0.0784626441276826 0.0932646999375937 0 0 1.05872674188383 0.0699163298700873 0.207685294452784 0 1.97966932506327 0 3.04899588598459 0.487964565256859 0.908825842230436 0 0 0 0 0 0 0 0 0 0 0 0.434367517920435 0.476151766175346 0.169555161534851 0.11845720303137 0.813546128121892 0 0.0378368992777513 1.06057854251561 0.821378670063598 0 0 0 0.878486413295009 0 0 0 0.47834224759485 0 0.084691087749634 0 0 0 0.183973266333531 0 0 0 0 0.807543881391585 1.38073276722648 0 0.281740117243042 0 0 0 0 1.39518954314696 0 0 0 0 0 0 0.253188459906168 0.600186284592582 0.860035028982644 0 0.650735852319252 0 0 0 0.254468762196803 0 0.799022165585018 0.0266441823360736 0 0 0 0.542496212950991 0 0 1.02432690100338 1.26366022178523 0 0.659796604303005 0.122762996018403 0 1.22424954061662 0.532050216842939 0.638261112267253 0 2.47270148899177 0 0 0.229555364573106 0 0.775093376940733 0.694752859713346 0.266031181512148 0 0 0.616606358259797 0 0.0215713763292541 0 0.0100231051271023 0 0.178902900982253 0 3.04062002777724 0 0 0 0.214373551995796 1.54855637378079 0 0 0 0.530848775865376 0.0858699337690205 0.845137800970231 0 0 0.275504004543015 0.286263367696509 0.517384316821917 0.11215505545378 1.66845082724837 0 0.191619292758825 1.46551473885943 0 0 0 0.290756632756721 0 2.28073534971406 0.129590987719678 0
G1932 0 0.586523583386006 1.23854198954846 0 0 0 1.77249693125893 0 0 0 1.28161747413372 0 0 3.5283231119628 0.64198512410194 0.12819195523777 2.10436069717317 0.751775322148664 0.377612821628354 0 0 0 0 0.554160896629436 0 0 0 0 0 1.39155818754721 0 0 0 0 1.46310228951196 1.15153463120619 0 0.726712095424461 0 0 0.0836317740847133 0.369590076817775 0 0.496276707869055 2.57509904158171 0 1.93646108106884 0 1.07535447497729 0 0 0 0 0 0.284978068347237 0 0 0 0.811663033592198 0 0 0.249148926752201 0 0 0.0912019628573621 0 0.0575283187113956 0.483187256289732 0.100121109583008 0 0 0 1.22828722261189 0 0.032812137668058 0 0.279874080685045 0 0.117457726247079 0 0.542592635366238 0 0 0 0 0 0 0.315671568731408 0.716685224857346 0 0 0 0.0290194175363514 0.437029547852767 0 0.823163961199727 0 0 0.36454331828752 0 0 0 1.06435922631719 0.0363288570374952 1.43022952285993 0 0.00932680154814456 0 0 0 0 0 0.490064930742474 0 0 0 0 0.812069098291857 0 0 0.836356781178704 0.812452052019243 0 0.0571356555907828 0.625692030095364 0 0.27351753997736 0.529502699268877 0 0 2.37280525828499 0 0 0.32656631135384 0 0 1.37055886564306 0.767576537910575 0 0 0.289931298595628 0.436668418144931 0.37752149847671 0 0 0 0.435937893264214 0.291271898544571 2.13794864278845 0.426230179854885 0 0 0 1.45160497008301 0 0 0 0.649005498978703 0 0.952658893734888 0 0 0 0 0.70199385530788 0 1.87672779380847 0 0 0.926157238852387 0 0 0.771006182955478 0.422752539349831 0.292497122797263 0.719821887145159 0.195950965083311 0
G1934 0 0.27779758858778 1.55992046131911 0.106010227379694 0 0 0.399263155223792 0 0 0 1.2821418746324 0 0.00213801339672001 1.7588594359779 0 0 3.07370736625512 1.61046919195689 0 0 0 0 0 0 0 0 0.0757675668296078 0 0 2.46311675225993 0 0 0 0 1.91648725713797 0.898166277447795 0.179272477590064 0.308933637869886 1.09205148288766 0.30361769192147 0.440992659323505 0 0.417539701064678 0.128592652838438 1.38428238260703 0 1.03127944710781 0 0.330442891415721 0 0 0 0 0.555478026478657 0 0.0778829495278198 0 0 0 0.70034280336167 1.12172220887175 0 0 0 0 0 0 0.636916786608559 0 0 0 0 0.510220040871585 0 0 0 0.329590777857961 0 0 0 0 0 0 0 0.545495141229477 0 0 0.137340515546931 0 0 0 0 0 0.140692230312554 0 0 1.71262544535683 0 0.11398193368288 0 0 0 0 0 0.59034679502636 0 0.0518548212601433 0 0 0 0 0 2.38546599573664 0 0 0 0 0 0 0 1.17409157252805 1.46252223761818 0 0 1.07801778535206 0.0987957443205419 0 0 0.078320287785135 0 1.63135249554023 0 0 0.256757025670755 0 0.344043906794084 1.11169975086613 1.01889772533186 0 0.888550132000523 0 0 0 0.113117689945855 0.317769682072118 0 0.857897344995205 0.371159060174561 3.96501730883478 0 0 0.0705397323682215 0.0613451787854798 0.316474742052147 0 0 0 0.803330713613861 0 1.80216918765573 0 0 0.753341840273818 0 0.00731755370348836 0 0.909126548269584 0 0 0.00876953086255375 0 0 2.28002424347767 0 0.020199394798043 2.80727900432024 0 0
G1940 0 0 0.97780117502186 0.871922078703194 0 0 1.13422782772623 0 0 0 0.0577095687981382 0 0.861423231533091 1.09148239158001 0.120183915564993 0 1.44820485939119 0 0 0 0.83591618515529 1.03324055979403 0 0.0416855906547854 0 0 0.23384920808985 0 0 1.03995608938795 0 0.238772614944681 0 0 0.568821354624686 0.137933607299828 0 0 0.0641792471168178 0 0.360872310830424 0 0 0.974943911621881 1.61645077472503 0 0.686966043347836 0 0.0760027593763218 0 0 0 0 0 0.00308596586666317 1.17291841163224 0 0 0 0.453785311463501 0.839120553588289 0 0 0 0.149205102831681 0 0.392374270571747 0.681719460721957 0 0.263338488305954 0 0 0.671802452599602 0 0 0.0338376019389082 0.196346089190033 0 0.409127595721516 5.75719671516716 0 0 0.697314753478148 0.277670571383938 0.313772057383211 0 0 0 0.450962027832262 0.535702403386005 0 0 0 0.56882947678325 0 0 0 0 0 0 0 0 0 0 1.41040044760244 0 0.257974444951159 0 0 0 0 0 0.713355557080663 0 0 0 0 0 0 0 0.650707522897493 0.631325908548684 0 0 0.174190398655872 0.645343483503695 0 0 0.814184270260495 0 0.518602738268858 0 0 0.333021531904684 0 0.703236676633784 1.69994429595329 0.0425293473326524 0 0.272861853586166 0 1.50916587369526 0 0 0 0 1.42622953485425 0.457104978817597 1.15731213084515 0 0.493837673425191 0 0 1.22950064470071 0 0 0 0.483899463589976 0 0.441768550730474 0 0 0 0 1.34415246204438 0 0.981285811707206 0 0 0.34132424929414 0 0.00987493178670315 0.364827153185823 0.386098572423387 0 0.613518063557612 0 0
G1941 0 0 0.506811932343194 0 0 0 0.737162119142513 0 0 0 0.579456217954147 0 0 2.82955135325074 0 0 2.10915843308886 0.730904394537617 0.166170079395427 0.108318242603896 0 0 0 1.4361332711512 0 0 0 0 0.917363027002545 0.616294008283844 0 0 0.722266696749005 0.305554635264119 1.27466869600999 0.37270695944875 0.335813649736633 0 0 0 0.938480132720014 0 1.40802797481923 0.312626914837806 0.94009824842554 0 2.15497753912104 0 1.25284202557804 0.540606537262547 0 0 0 0 0 0.197833672751202 0 0 0.666224977498683 0 0.416945196438544 0 0 0.265233421941006 0.122767181639246 0 0.387117256701267 1.31752415141756 0 0.0462232150574995 0 0 0 0 0 0 0.920146203336847 0 0.130568966483422 0 0.391672421447089 0 0.311688512658718 0 0 0 0.275327252721707 0.282858540164683 2.01726965247492 0 0.112244910941827 0 0.575470516959594 0 0 0.148114481969787 0 0 0 1.06922336273085 0 0 0.662481438369788 0.431893431019785 1.52982208101112 0 0.645249361552595 0 0 0 0 0 0.400782761041954 0.612102060349196 0 0.414221751405302 0 0.520867441532066 0 0 0.671874826800181 1.49547894435571 0.230698767948866 0 0 0.289443944408357 0.874497699886214 0.238709543864571 0 0 1.70010219712465 0 0 1.53451577362311 0 0.764939754383473 1.38694206747897 0 0 0 0.981245012535568 0 0.289182744440958 0 0.20346336188892 0 0 0 2.1625529793775 0 0.254073628248036 0 0.228481780120498 0.410928888402726 0 0.394736405396935 0 0 0.404585891299658 0.815401952790666 0 0 0 0 0.0376555588640788 0.339973377067107 0.937235374771153 0 0.069416059863789 0.727280839977559 0 0 0 0 0.342167389761937 2.59468435381436 0 0
G1949 0 0.357806419733734 1.27987578067044 0.147776645114709 0.94548931925183 0 0.184895214507615 0.142354214854489 0.574799723470964 0 0 0 0.111856990210736 1.31204859670868 0 1.016842217189 1.02357062436741 1.12074100686853 0 0 0 0 0 0.501209425698752 0 0 0.848050951578546 1.98122447964477 0.57289612095883 1.97765523979356 0 0 0 0 1.41201682743471 0.0349228243140143 0.688937365528503 0 1.27031979879094 0.544316146938303 0.0853058105923998 0 0 1.5916112702081 2.02281990887782 0 0.153771019548672 0 0 0 0 0 0 0 0.419584108395874 0.87759537069951 0 0 0 0.184096007992932 1.08889008987858 0 0 0.432591658895276 0 0 0 0 0 0 0 0 1.06369034442097 0.406229101031496 0 0 0 0 0 0 0 0 0 0.150402905501504 0 0 0 1.08152118503296 0 0 0 0 0 0 0 1.22138290809681 1.94192849263613 0.13778933353068 0 0 0 0 0.932413164593549 0 1.01769794757614 0 0 0 0.0190242060134782 0 0.181668869774221 1.15529366256214 0 0.0263604214537245 0 0.108399228714181 1.09439429890379 0 0.640772328756977 0.427378822882599 0.693226129273666 0.787255192578754 0 0 0.582796953472744 0 0 0.061030961408293 0 0 0 0 0 0.416334110502097 0 1.15234553695217 1.22839910021983 1.26495214586376 0 0 0.0600821160215489 0 0.158183316879507 0 0.856095743643701 1.57604355524603 1.31079009085451 0.624139715301075 1.49185159508936 0 0 0.00464429964922561 0.877679240787424 0.542094520428215 0.376532038320791 0.792685710316348 0 0.647938884733436 0.860522060598888 0.826290556678136 0.611521254548423 0 0.963003704230807 0 0 0 0 0 0 0 0 0 1.53364828016759 0.206253758097791 0 0.714812816246472 0 0
G1950 0 0 0.965304070892984 0.645520150964987 0 0 0.936774064061462 0 0.302589687734481 0 0.647459005311689 0 0 1.86212473246693 0.520513962876212 0 1.75379804882574 0 0.240581150518367 0 0.0268216602589653 0.0270647152367476 0 0 0.814578018410209 0 0 0 0 2.32779638670694 0 0 0 0 1.78573957240233 0.737607256630789 0 0 0.664821424027959 0 0.0588107390094792 0 0.541878454860197 1.30870818425706 2.04042312102012 0 1.17123120271152 0.482612633744539 1.82646241084208 0 0 0 0 0 0.0376009313048887 0.169656904264733 0 0 0 0 0 0 0 0 0.0959038652186539 0 0.887256449257457 1.26112435592958 0 0 0 0 0.223236988842175 0 0 0 0 0 0 0 0 0 0.280430667279046 0 0 0 0 0.307538574397079 0 0 0.280906012697744 0 0 0 0 0 0.210629745564996 0 2.13432699803844 0.0650126771100052 0 0 0 0.192985839689377 1.72480989892798 0 0.0935309950051419 0 0 0 0 0 0.0499738281204497 0.131208378149237 0 0 0 0 0 0 0 1.47491595931665 0 0.695691901567031 0.453684657220844 0 0 0 0 0 1.43911165682533 0 0 1.02345191510782 0 0 1.46782460074942 0.796503211885193 0 0 0.925527147017666 0.441943193469188 0.709962991695066 0 0 0 0.649682879749786 1.17494752473829 0.500508335019889 0.00606721179021834 0.636150525284466 0 0 0.204761310280485 0 0.432897679553466 0 1.2591835309142 0 0.123198529656309 0 0 0 0 0 0.239644051607808 0.484646014934997 0 0.282971314091774 0 0 0.243653502280964 0.408258930580855 0 0.120182124667569 1.07541451785531 0 0
G1952 0 0.266385554131107 0.942233851922012 0.457355638638862 0 0 0.763063794902387 0 0.605361939548138 0 1.27632614455115 0 0 2.17672885574242 0 0.996050284232748 2.6785453877429 0.606190199751192 0.0562348110148832 0 0 0 0 0.141621120100021 0 0 0 0 0 1.4763872016976 0 0 0 0 1.48238217762622 0.420411166030081 0 0 0 0 0.954663966253275 0 0.666800926021167 0 2.51283184100364 0 1.96627496261532 0.0105952252731893 1.2226177708506 0 0 0 0 0 0.381385247460864 0 0 0 0 0 0 0 0 0 0 0 0.122738312945263 1.13530257132801 0 0.294075763212325 0 0 0.39021635769092 0 0 0 0.0759626945705143 0 0.74775326760433 0 0 0 0.409119817825401 0 0 0 0 0.939052913396396 0.350790161489246 0 0.0892854603972419 0.0541631608596716 0.516263226467691 0 0 0.177751646475631 0.13850938211872 0.257830200531628 0 0.132128973077763 0 0 0.591176506959233 0 2.22390697166435 0 0.0853149068795802 0 0 0 0 0 1.60912658727714 0.699569237176343 0 0 0.43285391954258 0.287528680414884 0 0 0.402883811895103 1.54251100034523 0 0.462598655363426 1.1453863883316 0 0 0.583051706639838 0.0700426890418212 0 2.6268527177141 0 0 1.35018774298694 0 0 1.84713416278929 1.19452327136692 0.446799264336245 0 0.185032960056566 0.49628477926458 0 0 0 0 0 0.969896301656836 1.81070339547071 0 0.0341792927205644 0 0.12519888961164 0.742577311053093 0.621136187878725 0 0 0.0196266069042255 0 1.39578475249727 0 0 0.0471770441019373 0 0 0 1.56253339067969 0 0.00700438823857032 0.31676322512872 0 0 1.17952653512335 0.262284580223137 0 1.39776854184658 0.244674407684375 0
G1954 0 0 0.0897595844322795 0 1.02711134962852 0 0.665724479112488 0 0.282507829355993 0 0.998383764630553 0 0.0729880896565721 2.4961260769002 0 0.706429715842872 2.41366689562881 0.881199171995167 0 0.840520319395838 0.230394561952831 0 0 0 0.244116120052233 0 2.2632775385059 0 0 2.00956241912263 0 0 0.318688233418047 0 1.14740074632006 0.627823231877017 0 0.878921235990605 0.320782895107635 0.435139142023167 1.7695714664565 0 0 0.422407885576041 2.12959617781349 0 2.74442731547941 0.482523793110644 0.831776288332952 0 0 0 0 0 0.193656624543035 0 0 0 0 0 0.927364972192678 0 0 0.50064107519275 0.32585748380556 1.28485648310193 1.07622269784402 1.06296198092017 0 0 0 0 0.487110559921581 0 0 0 0 0 0.528034786873148 0 0 0 0 0 0 0 0 0.126525477963781 0.347181579980548 1.402238406905 0 0 0 0 0 1.10878769197177 1.21085354828869 0 0.0448310219869084 0 0 0 0.587205530266078 0 1.24776862575068 0 0 0 0 0.525775504496128 0.541602013319736 0 1.0879457436604 0.406627512464799 0.143821384867452 0 0 0 0 0 1.25342116397629 1.15815495311661 0 0 0.435086043134587 0 0 0 0.471209099576451 0 2.067466758677 0 0 0.743620223750661 0 0.449961380805796 0.907177078227648 0.700666092393563 0 0 0.179415607204834 0 0.218485313026692 0.603643670473549 0.262809740664481 0.21071259198009 1.18692058474992 0.202346097254743 2.62912738004687 0 0 0 0 0.756782414856123 0 0.0984969850447171 0 0.951373913658327 0 0.16327741599508 0 0 0.57069081271786 0 0.0945159516496486 0.0961417951390294 0.543756020102864 0 0 0 0 0 0.67754589982198 1.61133316835018 0 1.65356735053053 0.491421243861413 0
G1962 0 0 0.520850335835802 0 0 0 0.244907381019304 0 0 0 1.05817703974965 0 0.175861753014225 3.85878751523795 0.710581597468538 0 1.94984413497265 1.57818231855827 0.414689721946666 0 1.13514738720155 0 0 0 0 0 0 0 0.503108260277319 1.68562669394986 0 0 0 0 1.55600452152427 0.858647867324536 0 0 0.454743691722986 0 0.901817420664653 0 1.33702033159948 0 1.90369499360723 0 2.41539736162229 0 1.08726533488429 0 0 0 0 0 0.72620844887804 0 0 0 0 0 0.944167233972472 0.393650218661739 0 0 1.12102540685272 0 0 1.06775328771502 0 0 0 0 0.396653448191871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.215760109960359 1.14401558028228 0.818814553382837 0 0 0 0.658219643071664 0 0 0.033045181767303 0 0 0 0.251743027834076 0 0.233153100165699 0 1.91901938392645 0 0 0 0 0.0803058229376105 0.0206955730870547 0 1.17994117873871 0 0 0 0 0 0 0 1.30199071243231 0 0.149182547749173 0 0.890574794163665 0 0 0 1.69189976766571 0 2.76941139262854 0 0 0.57789718644809 0 0.0599399482872731 0.387852000075566 0.496064834863341 0 0.878413152215817 0 0 0.559870366521049 0 0 0.694010535156865 1.05392190084518 0 2.58274661172686 0.159252808456437 0 0 0 0.520831179505056 0 0 0 0.918887029000842 0 1.02701975404972 0 0 0 0 0 0 1.69872221919429 0 0 0 0 0 0.678871918876433 0 0.674592554676948 1.55984612646697 0 0
G1963 0 0 1.78100410258348 0.163749496467147 0.4085871967086 0 0.759318471529612 0 0 0 0.796228579878747 0 0 3.15379078778026 0 0 3.07102032119894 0.582020157148211 0 0 0.117214644463523 0 0 0 0 0.0566152993871059 0.924428135379157 0 0 1.00619086718892 0 0.102099160384697 0 0 1.34503128709228 0.508602978468914 0 0.321879338588809 0.209267538079995 0.214243338066868 0 0 0 0.523369997711958 1.64378493444433 0 3.7446417902148 0 1.38681549649985 0 0 0 0 0 0.815038156477522 0 0 0 0 0 0.227009583707969 0 0 0 0.89106630940498 0 0 0.527768995366219 0 0 0 0 0.805699722044662 0 0.770063926373256 0 0.531428347337615 0 0.0662821906362796 0 0.3382395967876 0 0 0.0512411445304742 0 0 0 0.00545121170362256 0.868098316970336 0 0 0 0 0 0 0.00119246156199453 0 0 0 0 0 0 0.777577880578325 0.5689771103713 2.00011148361996 0 0.722408076643844 0.179370983384997 0 0 0 0 0.182529647520479 0 0 0 0 0 0 0 1.32127403706648 0.383767639724404 0 0.832151297709306 0.184065468823803 0 0.207904538186375 0.414746774940849 0.12508127054441 0 2.57307031002276 0 0 0.952329638465674 0 0.0321057678671961 0.919930950715225 0.879881432819559 0 0 0.770318527819733 0.498214532061757 0 0 0 0 0.664476717537049 0 2.96681882386018 0 0 0.0307874291967597 0 1.73131148448456 0 0 0 1.23245621832634 0 1.01503508289107 0 0 0.462840584464947 0 0.583145674745381 0 1.37667140380316 0 0.172819525108942 1.08559054423002 0 0 0.498638071632148 0.210757838673632 0 1.12389438475 0 0
G1965 0 0 1.1076578101948 0 0.239496795771161 0 1.59230712549646 0 0 0 1.47524156647882 0 0.655082772447032 2.97095824452405 1.22577482403085 0.346045515995372 2.91626476829738 1.5366884816896 0 0 1.02953776892095 0 0 0.272851629935755 0 0 0.545912081626332 0 0 1.895268336275 0 0 0 0 2.27556684456145 0.589181957665395 0 0.455485858348016 0.330269312647271 0.119180865797359 0.00654326429197475 0 1.07212539121463 0 1.44245230391729 0 2.88643947920735 0 1.41774205031241 0 0 0 0 0 0 0 0 0 0 0 0.0817938307569688 0 0 0 0.531141108664261 0 0.231326543119085 0.398472846836662 0 0 0 0 0.442700227375335 0 0 0 0.303254534651042 0 0 0 0 0 0 0 0 0 0 0.464192136942477 0.872469013951347 0.308149515579147 0.223918923773196 0 0 0 0 0.26587591655836 0 0 0.0782826663917065 0 0 0 0 0 1.23974328896179 0 0.315584760950326 0 0 0 0 0 0.63185396144725 0 0 0 0 0 0 0 0.666138602114811 0.403913014207945 0 0 0.416598485817667 0 0.346798756378766 0.545650207317933 0 0 2.36917346015757 0 0 0.519387489739482 0 0.241191851253792 0.818934141550457 0.851865902399058 0 0.246696289594383 1.03956445443532 0.645744592035099 0 0 0 0 0 0.346662986968377 2.7910681806286 0 0 0 0 1.43943726207452 0.0521725966923237 0.466699902347993 0 1.0183042026309 0 1.03683446575886 0 0 0.168592167619312 0 0.192528343432691 0 0.932822522737201 0 0 1.31293361943156 0 0 0.694167496684074 0.423145096505235 0.112640468118772 2.35269740513765 0 0
