G16	G1195	G1540	G1618	G1559	G1041	G1306	G187	G931	G824	G397	G99	G1322	G1466	G658	G992	G784	G672	G1477	G1206	G1357	G1369	G1266	G1621	G1397	G703	G1050	G949	G923	G1107	G129	G99	G120	G31	G128	G129	G126
0.5288085	0.3383376	0.7872076	0.6430543	0.0346628	0.6664743	0.9115043	1.0235568	0.8837373	0.9711817	0.8514513	0.8040048	0.3477773	0.0441646	0.0179009	0.0748798	0.3959252	1.1668505	0.6882664	0.3335400	0.0482872	0.9186995	0.2945191	1.0482342	0.7492233	0.9958410	1.1929096	0.4951998	1.3223644	0.5240612	0.7670504	0.8040048	0.7985058	0.8134109	0.9071990	0.7670504	0.8776559
0.3670342	0.3304754	0.8942874	0.6192398	0.0558911	0.7169602	0.7814590	0.8808687	0.9464580	0.9112183	0.9472323	0.6320740	0.2282676	0.0636672	0.0215732	0.0892002	0.2546945	0.8564177	0.8296139	0.2609032	0.0230949	1.0143688	0.2909061	0.9784711	0.5580708	1.1210067	0.9446192	0.4621595	1.1444624	0.5105366	0.6753830	0.6320740	0.7997829	0.7769692	0.8106762	0.6753830	0.8526402
0.5096921	0.2744428	0.7890171	0.7346322	0.0336178	0.6587065	0.9424164	0.9198587	1.0203794	1.2988020	0.8806722	0.6971398	0.1771873	0.0755087	0.0475798	0.0490046	0.3320721	0.8843242	0.8906842	0.2610627	0.0613145	1.2714587	0.3901936	0.8528372	0.6948095	1.0367942	0.7836580	0.5181094	1.0251124	0.4085571	0.8454652	0.6971398	0.7738268	0.7734999	0.9259321	0.8454652	0.8991575
0.0151295	0.1114574	0.3552719	0.5738835	0.1541509	0.6128425	0.9706143	0.6093461	0.6123875	1.0146307	0.8554744	0.3097492	0.2195798	0.2592709	0.0496058	0.3427826	0.2180724	0.4591631	0.7344228	0.7261197	0.1959529	1.0377066	0.1082089	0.7359641	0.5546624	1.0844724	0.7582262	0.5482652	0.9367630	0.1017555	0.5387077	0.3097492	0.9112083	0.7772880	0.8717569	0.5387077	0.4630027
0.0333039	0.1199458	0.3392734	0.6309196	0.1685435	0.5993334	0.8644581	0.6010924	0.5455532	1.0460035	0.8473186	0.2968349	0.1726709	0.3254946	0.0414040	0.3908026	0.2358160	0.5919031	0.6308252	0.8528738	0.0809797	0.9997720	0.1341281	0.5051587	0.6002767	0.9145141	0.7358255	0.5768513	0.9338304	0.1192319	0.7092577	0.2968349	0.9890862	0.7596437	1.0528123	0.7092577	0.4479510
0.0106344	0.1341150	0.1545159	0.6782051	0.0795912	0.5300147	0.9515896	0.5825478	0.5115752	0.7960502	0.6655959	0.3520478	0.1344749	0.4125541	0.0184386	0.4914027	0.4265661	0.5707986	0.8695647	0.3510521	0.1493120	0.9332087	0.0743544	0.6232874	0.4022377	0.9268858	0.5960286	0.4264594	0.8886482	0.0853419	0.5598546	0.3520478	0.8609595	0.7934993	1.1006830	0.5598546	0.2521826
0.0257391	0.0803481	0.1121593	0.6025990	0.1051737	0.5927259	0.7525199	0.4767239	0.5273283	0.8916735	0.7618242	0.4038042	0.0974947	0.2344666	0.0135353	0.4196310	0.4209812	0.6228004	0.7783345	0.3621790	0.1954715	0.8635687	0.1116151	0.8363587	0.4330205	1.0309423	0.5951177	0.4313364	1.0221495	0.0163179	0.5642367	0.4038042	1.1436095	0.7588081	1.2912361	0.5642367	0.2497023
0.0085208	0.0724793	0.0546883	0.5545285	0.1000060	0.4953097	0.7977137	0.4770312	0.6434445	1.2852587	0.7600821	0.3214384	0.1204777	0.3026748	0.0034135	0.4009705	0.5159585	0.7213294	0.7986297	0.3475421	0.3161198	0.8864027	0.0393357	1.0294889	0.3229789	0.8247266	0.6343918	0.4412417	0.9100651	0.0482606	0.6301728	0.3214384	0.7885603	0.8870606	0.9067280	0.6301728	0.2827950
0.0177939	0.0746315	0.0492560	0.5626677	0.0989441	0.4733406	0.8541786	0.6250873	0.7346535	0.8884929	0.9497608	0.4874120	0.1038053	0.3130433	0.0090697	0.4082270	0.4288224	0.6480363	0.7700742	0.3498904	0.1856644	0.8437952	0.0200924	0.7842827	0.3605129	0.9116219	0.3966239	0.3553802	0.8954417	0.0255295	0.6919447	0.4874120	0.7364372	0.8517901	1.0559685	0.6919447	0.4746330
0.0040426	0.0325810	0.0499777	0.8068052	0.1328882	0.3817225	0.7955358	0.5499003	0.7010396	1.1034410	0.7787726	0.3567724	0.1007338	0.3374947	0.0059443	0.4658203	0.3299611	0.5661084	0.8187243	0.5260667	0.2262873	0.7782373	0.0439015	0.6176139	0.2902997	0.8221682	0.3585226	0.2936674	0.9598205	0.0143929	0.5038391	0.3567724	0.7437529	0.6708686	0.8991544	0.5038391	0.2714063
0.0089453	0.0631517	0.0560274	0.5786543	0.0461484	0.4540749	0.8146590	0.4180210	0.6162908	1.0660221	0.7861466	0.3911165	0.0731359	0.3705753	0.0087401	0.4729728	0.3546763	0.5009805	0.8813630	0.3737569	0.2863206	0.8449672	0.0211716	0.5884804	0.3610426	0.6816801	0.3429719	0.4025829	0.7893392	0.0202619	0.5423462	0.3911165	0.8357272	0.8614841	1.0304137	0.5423462	0.3594148
0.0394847	0.0405050	0.3016917	0.6098989	0.1246132	0.6685967	1.0418480	0.7546781	0.5667785	0.9066597	0.8513059	0.3452274	0.2203518	0.3382501	0.0845387	0.3854372	0.1657016	0.5536990	0.7764783	0.7686533	0.1400487	0.9381515	0.1002825	0.7113013	0.5281636	0.9079387	0.8336111	0.5274887	1.0206441	0.1285385	0.7400384	0.3452274	0.8981568	0.8603107	0.9982002	0.7400384	0.4850799
0.0355659	0.0583828	0.4318556	0.5835852	0.1102852	0.5801493	1.0301772	0.6662086	0.5737121	0.9275632	1.0330142	0.2902733	0.2547130	0.2762479	0.0674796	0.3681760	0.1595025	0.4677437	0.8009192	0.8150259	0.0762507	0.8511664	0.1113392	0.8622101	0.4442152	1.0168448	0.8458886	0.5620492	0.8571142	0.1089478	0.4916995	0.2902733	0.8940642	0.8394204	1.1623130	0.4916995	0.4620746
0.0495492	0.0815856	0.1322697	0.6623078	0.1762085	0.4068318	0.8801697	0.7327961	0.4980958	1.1500076	0.7175549	0.4103815	0.1538445	0.2207358	0.0041553	0.3967165	0.5714775	0.7315842	0.7946489	0.3412648	0.2432315	0.8408699	0.1167362	0.9171455	0.3942367	0.7991199	0.5428416	0.5051832	0.9775589	0.0224434	0.4910194	0.4103815	0.8996431	0.7366158	1.1139175	0.4910194	0.4253514
0.0040012	0.1075554	0.1331952	0.7775128	0.1511943	0.4855262	0.7828686	0.4979257	0.6191586	1.0945105	0.7621108	0.5121135	0.1482403	0.2651943	0.0167174	0.4226623	0.5319254	0.5870592	0.9638993	0.4534532	0.1966407	0.9113653	0.0828854	0.6714703	0.4278579	0.8729345	0.6381901	0.4815560	1.1205143	0.0276752	0.4931465	0.5121135	0.8477332	0.6861583	1.0987024	0.4931465	0.3502090
0.0049103	0.0819908	0.0784998	0.5518321	0.1377692	0.4128732	1.0085396	0.6463386	0.6077213	1.0365670	0.7119076	0.3622010	0.0713023	0.3134873	0.0189741	0.3623812	0.4160595	0.6292948	0.9956136	0.2785001	0.2603408	0.8781246	0.0926230	0.8044104	0.4600606	0.8139815	0.5555240	0.4821666	1.1139535	0.0036586	0.6780052	0.3622010	0.9057023	0.9879326	0.9171668	0.6780052	0.4191173
0.0109504	0.0410845	0.0836760	0.7313153	0.1248554	0.4050556	0.9558532	0.5174154	0.7165084	0.9779090	0.7360589	0.4128867	0.1148658	0.2768121	0.0208122	0.3624309	0.3836239	0.6768944	0.9420889	0.4667548	0.2095927	0.9496528	0.0670987	0.6910758	0.4355172	0.9751576	0.3587296	0.4216520	1.0814592	0.0361178	0.6659069	0.4128867	0.9380808	0.6723671	0.8920842	0.6659069	0.3371455
0.0278946	0.0597414	0.0759491	0.6547199	0.1504212	0.4651902	0.9857244	0.6128017	0.6320569	0.9530197	0.7856560	0.4304492	0.0736866	0.3843006	0.0056017	0.4803482	0.5629973	0.6510037	0.7161372	0.3675571	0.2111964	0.7449932	0.1046715	0.7348850	0.1855249	0.9623127	0.5619684	0.5959286	0.8040908	0.0151768	0.5547872	0.4304492	0.8269356	0.6524732	0.9850827	0.5547872	0.3858722
0.0460697	0.0234486	0.0740006	0.7874249	0.1019339	0.4871079	0.9005466	0.4622105	0.7664017	1.1600123	0.8088715	0.3220562	0.0894429	0.4430831	0.0190626	0.3871105	0.5245344	0.6332034	0.7357709	0.4040841	0.3263887	0.8388813	0.0387826	0.7149224	0.3454203	0.8204963	0.5302993	0.4949559	0.8567330	0.0191309	0.5530923	0.3220562	0.8550568	0.7097957	0.9652641	0.5530923	0.4056382
0.0304477	0.0732408	0.3568670	0.5513135	0.1124959	0.7112501	0.9603224	0.4856674	0.6060522	0.9433026	0.9251341	0.2915759	0.2865984	0.2592667	0.0659362	0.3566187	0.1365889	0.5128566	0.7886761	0.8415925	0.1196006	0.8869501	0.0926602	0.7074136	0.5158087	1.0048448	0.7217611	0.5095534	0.9668120	0.1099465	0.5532460	0.2915759	1.0331682	0.8631263	1.1219049	0.5532460	0.3763197
0.0485158	0.0662993	0.2956473	0.6614888	0.1945824	0.5952794	0.9661333	0.6399728	0.6167101	0.9827896	0.7923176	0.2900176	0.1973293	0.2528855	0.0601825	0.3677396	0.1668952	0.5683438	0.7311534	0.8111657	0.1118701	1.0066455	0.1202055	0.6647322	0.4950081	0.8632692	0.6907651	0.5357818	1.0777100	0.1632281	0.6306410	0.2900176	0.8663751	0.8566390	0.9079824	0.6306410	0.4323181
0.0293610	0.0670929	0.1379886	0.6041264	0.1060100	0.4656028	0.9336263	0.6656413	0.6884866	1.0379125	0.7757859	0.3521108	0.0552023	0.4119061	0.0131093	0.6371528	0.4597227	0.5459353	0.6746762	0.4293596	0.1166484	0.8565112	0.1147011	0.7239108	0.4834401	0.7948378	0.6776469	0.3990938	1.0931375	0.0215114	0.8082330	0.3521108	0.8686893	0.9221365	1.0567423	0.8082330	0.3045051
0.0327899	0.0779958	0.1539117	0.4489711	0.0697302	0.5175017	0.8393490	0.5047258	0.6029796	0.8102795	0.7965506	0.4027927	0.1231907	0.3749182	0.0174527	0.4983772	0.4929239	0.7076865	1.0353108	0.5220373	0.2009652	0.7292095	0.0947308	0.7009400	0.3917261	1.0601552	0.6281004	0.4679047	0.9007644	0.0307372	0.5961735	0.4027927	0.7295527	0.9676551	0.8483630	0.5961735	0.3652914
0.0000000	0.0856280	0.0971955	0.6887146	0.0790478	0.3346298	0.8868931	0.4431403	0.6268907	0.9150374	0.8216550	0.3703640	0.1446196	0.2976814	0.0274386	0.3909746	0.5831271	0.7239171	1.0290811	0.4090644	0.2425469	0.8877314	0.0520654	0.7051770	0.3650166	0.8449572	0.4565481	0.3626897	0.9501050	0.0080680	0.6866999	0.3703640	0.8637154	0.7747187	0.9743225	0.6866999	0.3797665
0.0058427	0.0431308	0.1446401	0.5834788	0.1560430	0.6256207	0.9986258	0.3958089	0.6030658	0.8965601	0.7373926	0.3482230	0.0762574	0.3507849	0.0090307	0.3784268	0.5405565	0.6129030	0.9817853	0.2821337	0.2718227	0.8965060	0.0559938	0.8234567	0.3336416	0.8904838	0.4939551	0.3719409	1.0067128	0.0062119	0.7457911	0.3482230	0.7275164	0.8900718	1.1449147	0.7457911	0.3347555
0.0325335	0.0397117	0.0852774	0.4721382	0.0996539	0.4233865	0.9772738	0.5422457	0.6483807	0.9097320	0.7805953	0.3877782	0.1102358	0.3402567	0.0277183	0.3878541	0.5742607	0.9099163	0.9527395	0.3329374	0.2264125	1.0089886	0.0796595	0.7210290	0.3384016	0.8542248	0.7178284	0.4350851	1.0702994	0.0291497	0.5792417	0.3877782	0.8636743	0.9974259	0.9076047	0.5792417	0.4189252
0.0128056	0.0381916	0.0594854	0.6798419	0.0885937	0.5370047	0.7853776	0.6158205	0.4834388	1.0361618	0.6894690	0.3960451	0.0797952	0.3318559	0.0145727	0.4491176	0.5985442	0.8168328	0.8702060	0.3177349	0.1929324	0.7679972	0.0765827	0.9156418	0.3395665	0.9014018	0.3803538	0.4488196	0.9003743	0.0144313	0.5550697	0.3960451	0.7876833	0.9492366	0.8618583	0.5550697	0.4415083
0.0308052	0.0798163	0.2720843	0.6200957	0.1599288	0.6709021	0.9314717	0.6813491	0.5697149	0.8979625	0.8037116	0.3452696	0.2317983	0.2662077	0.0318062	0.3451907	0.1414566	0.4827357	0.6756780	0.7983301	0.0942711	0.9957027	0.0709532	0.7783905	0.5787615	1.0025077	0.6942241	0.4864835	0.8330232	0.1069090	0.5439461	0.3452696	0.9144332	0.8766384	1.0520094	0.5439461	0.4344117
0.0177043	0.0662400	0.4004971	0.5738710	0.1116924	0.7002367	1.0082096	0.5441039	0.6487113	0.9824764	0.7501641	0.3680186	0.1933965	0.2755551	0.0441370	0.4441010	0.1938304	0.5363603	0.7360860	0.8946721	0.1004281	0.8836975	0.1043655	0.7536715	0.3981153	1.0069400	0.7400796	0.6381296	0.9108613	0.1161068	0.5705891	0.3680186	0.8471060	0.8691374	0.9969895	0.5705891	0.2960387
0.0132669	0.0780612	0.3315727	0.5489175	0.1247967	0.6362029	0.8973389	0.6752081	0.5351365	0.9212681	0.8308251	0.1917483	0.2700691	0.2654351	0.0356351	0.4410527	0.1548708	0.6135691	0.6748844	0.8246734	0.0665762	0.8737725	0.1444319	0.6779817	0.5366233	0.8938031	0.7842323	0.6267629	0.9934660	0.1289516	0.5107518	0.1917483	0.8758433	0.8194839	1.0362601	0.5107518	0.4557475
0.0232311	0.0535388	0.5302077	0.6918364	0.1350579	0.5578155	1.0618917	0.7124365	0.5691524	0.9071697	0.7346779	0.0933769	0.2310568	0.2172929	0.0736567	0.3857885	0.2102110	0.4520098	0.5692075	0.7659562	0.1182590	0.8284214	0.1732819	0.6118504	0.5552676	0.9791721	0.8146204	0.5236079	1.0954735	0.0706774	0.4525550	0.0933769	0.7397046	0.8547712	1.0016126	0.4525550	0.5513480
0.0056223	0.0895037	0.3308937	0.7024805	0.1914592	0.6561685	0.9939141	0.7707098	0.5585382	0.8610772	0.9360710	0.2129244	0.2014816	0.2385050	0.0533190	0.3826620	0.1884212	0.5574973	0.6584688	1.0519121	0.1411624	0.8106260	0.3153599	0.7865224	0.4439813	0.8850651	0.7424836	0.5548658	1.0521370	0.0987507	0.5850141	0.2129244	0.9342707	0.9858723	1.0131644	0.5850141	0.5403598
0.0745361	0.0275754	0.5588069	0.5415240	0.1426732	0.5516096	1.2898171	0.8191511	0.7500405	1.1742331	1.1063377	0.0885410	0.2219199	0.2446323	0.0410499	0.1152460	0.1386108	0.7871699	0.3964477	0.7996882	0.1654366	0.7102823	0.3704077	0.7208923	0.4196571	0.9426729	0.9835295	0.3422848	1.0221477	0.0565362	0.4305441	0.0885410	0.5337486	0.8015371	1.0717665	0.4305441	0.5250420
0.0220145	0.0108191	0.4023101	0.7347236	0.0816774	0.4962576	0.9658615	0.7144831	0.7783257	0.9651032	0.9140494	0.0408845	0.3222491	0.2937481	0.0424649	0.3238828	0.1492594	0.7741044	0.4041855	0.7558951	0.0918813	0.9021106	0.4015922	0.6434468	0.3802024	0.9820258	0.7794296	0.4200412	1.0106948	0.0398332	0.3898739	0.0408845	0.4926710	0.9486646	0.9875903	0.3898739	0.3937160
0.0170067	0.0022903	0.2789976	0.4897628	0.1798074	0.5701227	0.8041245	0.6842683	0.6298008	1.1366298	0.8640899	0.0634835	0.3910708	0.2493858	0.0279278	0.1708046	0.1571791	0.7471199	0.5129578	0.8648585	0.1498723	0.7873263	0.3812151	0.6674431	0.5113976	0.8155971	0.8088413	0.4629744	0.9458030	0.0279706	0.4020243	0.0634835	0.5350533	0.7899472	0.8694288	0.4020243	0.5205967
0.0714874	0.0020705	0.4624112	0.6539607	0.1395204	0.6052402	1.1910049	0.9232059	0.6872717	0.8355095	0.7757169	0.0798394	0.2347469	0.2605366	0.0215715	0.1967194	0.2011149	0.7835870	0.4067863	0.9490152	0.1521267	0.8728219	0.3801486	0.7120736	0.4884973	1.1998117	1.0023566	0.3321801	0.9932582	0.0418244	0.3128959	0.0798394	0.4002083	0.8869154	1.0029385	0.3128959	0.4720801
0.0444666	0.0042921	0.3446998	0.8914891	0.0778169	0.7114589	0.8232195	0.7241037	0.6823436	0.9990957	0.8844812	0.0737208	0.2164507	0.3464465	0.0325097	0.0974795	0.1482124	0.6432088	0.3970306	0.7010145	0.1060811	0.5734931	0.4089051	0.6940217	0.3272799	0.9781195	0.8070145	0.3609845	1.0518811	0.0443738	0.3573443	0.0737208	0.3663374	0.9793942	0.8024395	0.3573443	0.5870193
0.0446650	0.0010690	0.4335689	0.7076149	0.1097448	0.5436936	0.9506392	0.7235873	0.6133515	1.0314192	0.8216185	0.0683262	0.1811922	0.3554449	0.0177391	0.1390077	0.2517274	0.7971923	0.4785840	0.8292626	0.1476286	0.7211513	0.4003324	0.7972368	0.4364775	1.0035885	0.9525451	0.4089641	1.0149956	0.0826985	0.4501643	0.0683262	0.5264823	0.8572526	0.9411454	0.4501643	0.5523926
0.0507406	0.0056770	0.5084926	0.7426071	0.1222973	0.5455900	0.9286745	0.7501263	0.8315163	1.1585713	1.0036064	0.1216064	0.1702998	0.3093517	0.0399532	0.1229345	0.1978194	0.7565127	0.4191416	0.9124990	0.1551480	0.8894642	0.4352278	0.5866618	0.3508405	0.8877188	0.9855046	0.3487275	0.9839315	0.0400544	0.3820460	0.1216064	0.4211482	0.7132369	0.9389621	0.3820460	0.6216932
0.0412215	0.1075677	0.4101878	0.6551921	0.1230541	0.7457469	0.9322283	0.6057395	0.6645507	1.1337827	0.6789499	0.2723835	0.1748895	0.2535492	0.0542158	0.3728712	0.2111940	0.6165396	0.7489335	0.7887056	0.0995750	0.9929643	0.1119640	0.6405694	0.4980712	1.1270462	0.8748540	0.7418511	1.1178021	0.1216471	0.5791871	0.2723835	0.9111379	0.7982614	1.0230728	0.5791871	0.4241253
0.0461409	0.0591015	0.3060309	0.6433217	0.1617643	0.5733840	0.9185315	0.5051249	0.6952449	1.0928995	0.7132000	0.2883177	0.2550772	0.3183309	0.0435806	0.4207489	0.1930257	0.5773434	0.6512745	0.8277716	0.0802746	0.7977015	0.1758527	0.7126529	0.4168085	0.9133242	0.7037328	0.6780149	0.9339389	0.1207748	0.5530159	0.2883177	0.9187513	0.7905582	1.1451966	0.5530159	0.5287446
0.0102655	0.0297236	0.4040392	0.6545064	0.1587148	0.3965628	0.8620732	0.5491671	0.5445452	1.0376456	1.0942109	0.0848281	0.1785187	0.1839578	0.0627649	0.3482041	0.1830846	0.5245608	0.5970864	0.8210316	0.1092028	1.0770129	0.2323113	0.7915940	0.3734624	1.0083222	0.7113776	0.3712857	1.0476299	0.0894652	0.3627381	0.0848281	0.4702023	1.0162148	0.8419506	0.3627381	0.5180151
0.0433854	0.0309188	0.4704809	0.5707421	0.1514919	0.5299025	0.8864315	0.7098296	0.7912640	1.0633414	0.9086927	0.1862743	0.2296293	0.2038132	0.1000417	0.3355890	0.1650310	0.5328724	0.6302475	0.8107422	0.1113202	0.9811145	0.1979708	0.7281841	0.4656623	1.1407707	0.7015208	0.4399990	1.0199317	0.1213413	0.4242861	0.1862743	0.4573265	0.9513907	0.8882114	0.4242861	0.4492368
0.0282358	0.0270413	0.4156860	0.6142430	0.2170680	0.4271765	1.1676669	0.5843303	0.7781107	1.2218238	0.7097736	0.1170748	0.2054772	0.3224058	0.0235971	0.2032703	0.1118495	0.5068744	0.3588134	0.7854536	0.2216412	0.6901543	0.3167479	0.7148082	0.3924829	1.0255227	0.8605158	0.3744474	0.9832498	0.0497877	0.2028707	0.1170748	0.1087199	0.7762759	1.1023802	0.2028707	0.5568514
0.0715776	0.0023886	0.3381148	0.5264185	0.2246316	0.6220537	0.9761252	0.7234769	0.6140090	0.7533930	0.8209406	0.1199682	0.2461870	0.3027999	0.0277709	0.2282029	0.1339833	0.8037111	0.3607262	0.8955166	0.2680302	0.8206441	0.3304044	0.8014274	0.3594776	0.9262471	0.9979698	0.2591033	0.9280497	0.0461210	0.1125269	0.1199682	0.0690166	0.8786386	0.8765473	0.1125269	0.3836017
0.0344445	0.0023326	0.6022907	0.4916523	0.0631849	0.4797456	1.1347489	0.9648825	0.7539854	1.0802814	0.7362299	0.1709848	0.1795885	0.5693667	0.0283418	0.3911733	0.0283262	0.8712441	0.2031673	0.8505003	0.2057769	1.0028240	0.3571188	0.6796872	0.5663406	1.0533572	0.9287192	0.4846603	0.9221874	0.0455826	0.0241585	0.1709848	0.0094237	0.8229664	0.9545132	0.0241585	0.5181587
0.0582916	0.0001180	0.6009758	0.5691097	0.1659116	0.4692214	0.8634696	0.7824924	0.9850288	0.9631408	0.8221047	0.1206071	0.1541257	0.3932281	0.0493600	0.2875496	0.0137516	0.6844170	0.1767032	0.8734611	0.3173794	0.9109536	0.2983759	0.6478714	0.3223420	1.0733889	0.7726439	0.4635288	0.8749586	0.0725247	0.0227469	0.1206071	0.0011469	0.7921755	0.9363966	0.0227469	0.6637233
0.0608604	0.0038187	0.6035298	0.5782985	0.0479725	0.5616704	0.7637500	0.6554939	0.7598751	0.9697164	0.9069618	0.2869548	0.2139569	0.3782710	0.0432155	0.3031646	0.0515787	0.6451416	0.1251052	0.9374485	0.2830388	0.8911365	0.3597038	0.7470298	0.4689618	1.0054175	0.7312471	0.4353811	1.0567492	0.0450080	0.0038650	0.2869548	0.0178661	0.7434741	0.8789703	0.0038650	0.5931096
0.0268410	0.0842410	0.3540761	0.4885050	0.1861158	0.7244934	1.1377776	0.6617073	0.5331447	0.8514728	0.7528090	0.2854653	0.2411870	0.3121350	0.0328102	0.3180951	0.1697548	0.5083315	0.6209216	0.7550037	0.0881878	1.0314606	0.1071396	0.6576249	0.6718448	1.1834883	0.6855756	0.5606088	1.0109912	0.0972868	0.7346100	0.2854653	0.9256093	0.8716327	0.9014659	0.7346100	0.5260676
0.0164786	0.0737954	0.3696433	0.7658932	0.1037925	0.5968792	0.9799749	0.6901718	0.6475556	0.9504158	0.9494508	0.2724332	0.1778782	0.2856954	0.0697395	0.5367740	0.1606973	0.4420480	0.6752097	0.7989015	0.1110911	0.9074691	0.1021114	0.8867514	0.5695938	0.8993420	0.7951101	0.5710848	1.0790411	0.0852954	0.7267953	0.2724332	0.8409960	0.7688701	0.9986052	0.7267953	0.3953760
0.0137039	0.0460007	0.3647718	0.6387671	0.1864057	0.6566518	1.2524242	0.5925561	0.6666997	1.0371544	0.8814980	0.1145961	0.2029685	0.2849148	0.0382910	0.2487959	0.1892955	0.5060219	0.8068829	0.9360143	0.0834890	1.0859652	0.1645255	0.6646064	0.3973316	1.0070138	0.7994899	0.3811343	1.0205999	0.0940183	0.4847189	0.1145961	0.8275529	0.9711198	0.9541753	0.4847189	0.6094344
0.0311004	0.0258333	0.4438162	0.7301888	0.1890286	0.6179095	1.1022007	0.7333472	0.7811875	1.0381921	0.8391565	0.1090126	0.2389562	0.3189150	0.0104134	0.2823395	0.1972492	0.6440216	0.5575243	0.7643108	0.1517830	0.8963885	0.2478685	0.7305445	0.5442390	1.1560770	0.7574507	0.6258943	0.9847877	0.0701914	0.4369426	0.1090126	0.7193896	0.7661722	1.0632967	0.4369426	0.5083322
0.0356997	0.0071552	0.4947767	0.5592856	0.2185997	0.4705786	0.9848312	0.6280011	0.7323353	0.8625956	0.6612837	0.1271636	0.3287709	0.2708665	0.0578021	0.1592399	0.0764417	0.6638514	0.3244494	0.8513599	0.1704052	1.0581705	0.3619404	0.6484828	0.4213646	0.8775171	0.9182502	0.3253998	0.9563302	0.0540530	0.4399720	0.1271636	0.4195873	0.8048587	0.8190925	0.4399720	0.6733185
0.0699314	0.0172006	0.4079652	0.4268275	0.2160180	0.6000457	1.1484155	0.7446601	0.7334654	0.9674720	0.8192705	0.0551574	0.1738229	0.4299717	0.0172030	0.2002563	0.2135923	0.8356684	0.3855042	1.0189649	0.2763331	0.7548105	0.4413748	0.5172185	0.4313420	1.1601754	0.7853317	0.4666896	0.8508233	0.0457815	0.2992666	0.0551574	0.4313712	0.6875312	0.9416185	0.2992666	0.5213636
0.0571370	0.0024548	0.3801813	0.4877942	0.1953522	0.4487805	0.8061629	0.8218467	0.6277711	0.9393471	0.8221413	0.1239017	0.3150578	0.2735145	0.0114283	0.1285955	0.1419950	0.8002323	0.3060612	0.9311859	0.2154490	0.6130552	0.3656557	0.8465980	0.2911180	1.0189632	0.8424778	0.3678090	1.0052790	0.0345755	0.2984711	0.1239017	0.3843457	0.9155852	1.0496480	0.2984711	0.6033804
0.0165277	0.0072482	0.5333176	0.5976637	0.1939469	0.5939138	0.8524132	0.6535729	0.8497194	0.8699447	0.8319133	0.1054442	0.1814255	0.3863445	0.0472173	0.1299035	0.1755022	0.7368377	0.2695171	0.7290342	0.1936550	0.6088142	0.3766211	0.7431674	0.3493989	0.8880159	0.8423271	0.3461155	0.8959827	0.0393041	0.3136603	0.1054442	0.3862696	0.7887584	1.0397544	0.3136603	0.5915515
0.0494349	0.0095965	0.4031120	0.5590597	0.2898443	0.5686501	0.9259049	0.8246354	0.8306571	1.0695297	0.8473717	0.1472826	0.3338750	0.3905980	0.0109305	0.1346747	0.1790264	0.6585098	0.2960631	0.7811685	0.1967003	0.6845650	0.3552935	0.8104832	0.3056364	1.0829203	0.9930081	0.3745837	1.0081410	0.0533207	0.4455955	0.1472826	0.4660812	0.8646980	0.9166827	0.4455955	0.4682725
0.0224186	0.0820758	0.3168405	0.5964764	0.1406245	0.6280581	0.8742902	0.6920358	0.6091843	0.9371772	0.9862695	0.2789239	0.2277869	0.2513908	0.0661704	0.3895455	0.1629902	0.6477903	0.6333665	0.7228460	0.0953941	0.9351526	0.1085064	0.6683420	0.4545558	1.2174140	0.6692691	0.4236496	0.9331628	0.0834635	0.5395936	0.2789239	0.9203924	0.7544533	0.9148472	0.5395936	0.3886189
0.0234113	0.0645675	0.3343058	0.6132904	0.1838575	0.6426896	1.0144859	0.6466658	0.5783821	1.0799673	0.7670123	0.2343923	0.2397235	0.3155315	0.0426498	0.3649232	0.1636094	0.4910180	0.7963569	0.7833438	0.0780888	0.9290398	0.0982638	0.6850800	0.4522224	0.9554575	0.6995547	0.6274633	0.9799478	0.1262665	0.5223717	0.2343923	0.8878576	0.8164821	1.0126423	0.5223717	0.4968895
0.0162339	0.0701632	0.4136871	0.5997731	0.1504156	0.7846123	1.1147548	0.6400931	0.7051117	0.8657270	0.7853059	0.2701446	0.2455747	0.2889323	0.0638728	0.4036483	0.2062095	0.5466552	0.6682105	0.8666572	0.0912867	0.8434089	0.0824543	0.7480906	0.5813099	0.9960178	0.6473384	0.4820255	0.9699221	0.0659308	0.6763041	0.2701446	0.7894791	0.7310088	1.2006099	0.6763041	0.3932096
